post_id,comment_id,comment_text,lang
C2,37982,I'm  a  fan  lf. khloe  kardashian I think she is very nice and very beautiful text me back,en
C2,37984,my love how are you,en
C2,37985,when you have so much money you have to make up crazy stuff to do. my crazy is paying my bills,en
C2,37986,🤢  🤢  🤢  🤢  🤢  🤢  🤢  🤢,most_emoji
C2,37988,this is the most ridiculous picture.  or maybe not.  showing her association with illuminati or satan. that apple is definitely a symbol for something big.,en
C2,37989,please get married already. the world loves you  ❤ ️,en
C2,37990,throw that apple away..,en
C2,37991,so on  🔥  🔥  🔥  👌  ❤ ️ ❤ ️,en
C2,37993,"so there I was , applesauce on my tiddies",en
C2,37994,😮  😮  😮  🔥  🔥  🔥 🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱 ❤ ️‍ 🔥  ❤ ️‍ 🔥  ❤ ️‍ 🔥  ❤ ️‍ 🔥  ❤ ️‍ 🔥  ❤ ️‍ 🔥,most_emoji
C2,37995,she deserves it all so full khloe took her pain and made art here for it,en
C2,37996,I just fell out of bed yess mama honey girl!!!  😍,en
C2,38000,that’s a stupid creative direction tbh! doesn’t make any sense.,en
C2,38003,when will you create an app with your diet and workouts?,en
C2,38007,she has to promote you,en
C2,38010,what does that mean,en
C2,38012,gorgeously unique 🔥  🔥,en
C2,38013,this EATS,en
C2,38015,"OMG !!! what is the message,  😂  😂",en
C2,38016,looks great but should eat or drink,en
C2,38017,as matter’s well be a fried egg  😂  STOP LYING TO YOURSELF you know you want boobies.,en
C2,38021,koko IS the icon…always has been and always will be!,en
C2,38027,🔥  🔥  👏 beautiful,en
C2,38029,what,en
C2,38030,love it 🔥  🔥,en
C2,38031,"I love khloe but this is one if her worst pictures. neck up, beautiful, shoulders down, tacky and bad pose. maybe the photos hope is bad, body looks weirdly placed.",en
C2,38033,you are stunning!  🤩,en
C2,38034,this ain’t his sister and he ain’t thirsting  😂,en
C2,38035,"it’s not great, showing ur t!ts isn’t great",en
C2,38036,🔥  🔥  🔥 such a stunning human being .,en
C2,38037,beautiful dear,en
C2,38038,best shoot yet! the glam is everything and styling!  🤍  ✨,en
C2,38040,I just took this same picture the other day  👍  🏼  😉,en
C2,38041,why? what in the world  😂  🤦  🏻 ‍ ♀ ️,en
C2,38046,lowkey got flashed BUT U SLAYYY,en
C2,38047,2015 to now hummmm this is a whole different person you can’t  foul me  😮,en
C2,38048,❤ ️ ❤ ️ ❤ ️ ❤ ️ 🔥,most_emoji
C2,38049,what is the interpretation of this picture suppose to be?,en
C2,38050,you look beautiful khloe  🙌,en
C2,38051,strongè scent of a women.,en
C2,38053,is she starving. looking at her I am hungry right now,en
C2,38054,she is the most beautiful girl ever and the best BODY 🤎 beautiful kids  💗  💙  💗,en
C2,38056,your very beautiful and the apple represents the mother feeding her young or other babies!,en
C2,38059,ingenious shot. very creative. 💯  ❤ ️,en
C2,38061,nice pic  😮,en
C2,38062,nice mom 😮,en
C2,38063,nice boobs,en
C2,38065,khloe!!! you're so beautiful!!!! literally inside and out.,en
C2,38067,one apple in a day keep the doctor away  😉  😉  😉  😉  😉,en
C2,38070,more is sexier.,en
C2,38072,shame on you for doing this khloe.  always thought you had the most class of anyone in your family.  guess I was wrong.  🙈,en
C2,38073,housewivesnyc,en
C2,38075,she looks good,en
C2,38077,"it's why they call it ""the big apple""  🍏",en
C2,38081,put clothes on you are a mother whats wrong with this woman ur ok,en
C2,38082,stupidity lowclass,en
C2,38083,this is your year  live every moment  🔥  ❤ ️,en
C2,38084,stunning. wow,en
C2,38085,love u my idol,en
C2,38086,it's a no for me dawg...,en
C2,38087,baby i would eat the biggest one  😋  😋  😋  😋  😋  💋  💋  🔥  🤪  🤪,en
C2,38090,what is wrong with this girl ?,en
C2,38092,what are you implying by saying this,en
C2,38095,oooh how very magritte!  🍎,en
C2,38097,2024 people don't have time for the kartrahians our hollywood ask katt williams. puppet's,en
C2,38098,I can’t believe that’s her! good grief,en
C2,38100,"you are my favorite “ sister”. so pretty, smart, loving level headed.",en
C2,38101,beautiful but not a very impressive pose with the apple,en
C2,38105,🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🙌,most_emoji
C2,38106,my favorite kardashian always ♥ ️ ♥ ️,en
C2,38107,this is insane khloe,en
C2,38108,I thought it was for breast cancer awareness,en
C2,38109,beautifully done  🍎,en
C2,38111,pushing the anti-christ agenda,en
C2,38112,"I love khloe, but maybe a bigger  🍎 !",en
C2,38114,you and   should  be a couple  😍  😍  😍  😍  😍,en
C2,38115,I eat your apple  🍏,en
C2,38116,who approved the edits?,en
C2,38117,😍  😍  😍  👏  👏  👏  🔥  🔥  🔥,most_emoji
C2,38119,exactly and it’s an insult for apple,en
C2,38121,omg it’s enough already,en
C2,38122,I have never seen more thirsty women than the kardashians lol,en
C2,38123,aren’t you dead ?,en
C2,38124,omg 😍,en
C2,38125,khloe resembles the white grace jones over here 👌  🏽,en
C2,38129,show it all !,en
C2,38130,…useless satanic humanity,en
C2,38131,always beautiful and nice  ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️,en
C2,38133,🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  😍  😍  😍  😍  😍  😍  😍,most_emoji
C2,38135,beautiful  😍  🔥,en
C2,38137,everything bad started in this world bc of the apple ..,en
C2,38139,love you so much khole ❤ ️ ❤ ️ ❤ ️,en
C2,38141,you need new people whomever told you this is the shot is not your friend,en
C2,38142,perfection ✨  🔥,en
C2,38144,I agree,en
C2,38145,❤ ️ ❤ ️ ❤ ️ ✨,most_emoji
C2,38147,omg gorgeous  ❤ ️ 🔥  🔥  🔥  🔥  🔥,en
C2,38152,💖  💖  ❤ ️ ❤ ️ ❤ ️,most_emoji
C2,38154,😂  😂  😂  🔥  🔥  🔥  🔥  🔥  ❤ ️ ❤ ️ ❤ ️ ❤ ️ 🙌,most_emoji
C2,38156,seriously  🔥,en
C2,38157,remember when edward caught bella’s falling apple? this is that apple now. doing big things with its life.,en
C2,38162,your modelling and images are the best I’ve seen in a long time every image is artistic.photography is spot on.gorgeous colours  ❤ ️absolutely  stunning  😍  xxx I love and adore every image I see ..  😍,en
C2,38165,A housewife?,en
C2,38166,you are lot prettier than your sisters and so are your kids,en
C2,38169,is it something about breaat cancer awareness?,en
C2,38170,she’s absolutely gorgeous but I’m not crazy about this,en
C2,38173,you’re an inspiration! you look fab! 🔥,en
C2,38174,🔥  🔥  🔥  🔥  🔥 KHLOE is her name,en
C2,38175,I love you.  but.....stop.,en
C2,38177,😮 ‍ 💨  🔥,most_emoji
C2,38181,🔥  🔥  🔥  🔥  gorgeous,en
C2,38182,girls dm me  😍  😍,en
C2,38183,I don't remember this version of twilight  🤔,en
C2,38184,it’s giving awakened  💡  🍎   👁 ️ 💪  🏽  🤍,en
C2,38186,I wish they would get off TV damn,en
C2,38187,amazing  🍎  🖤  🔥  🔥  🔥,en
C2,38188,the apple is so under arrest  🙌,en
C2,38189,she doesn’t look the same. she’s to skinny.,en
C2,38190,love this  ❤ ️,en
C2,38192,khloe the goddess  😍,en
C2,38193,hwo can remove the apple  🍎  😕  😛  😛  😛  😛,en
C2,38195,she's absolutely stunning! my favorite kardashian.,en
C2,38196,🌹  🌹  🌹  🌹  👍  👍  👍,most_emoji
C2,38199,you are absolutely right! these people will do whatever it takes to get attention. no this isn’t a cute photo. shame on everyone who continue to lie to the kardashians. put on some clothes khloe! you are a mother. 🙄,en
C2,38200,I feel you should recreate this,en
C2,38203,mmmm it’s a no for me!,en
C2,38204,"this is beautiful! I now you love your sisters, but you are the fairest of them all and the most sensible..",en
C2,38205,"""an apple a day keeps the doctor away"" is an expression I've heard all of my life, it started as a health campaign if memory serves. regardless, I don't see how scott saying this to khloe is firtattious...he could have said a lot more. I think they'd make a cute couple but yeah, that would be weird.",en
C2,38207,fire 🔥,en
C2,38208,we love you  ❤ ️,en
C2,38209,she's comparing her tit to an apple... small ..  🤷 ‍ ♀ ️ idk lol  it really is a silly photo,en
C2,38210,here comes the amused people putting random stuff infront of there nipple lol 😂,en
C2,38213,hello eve.,en
C2,38214,sorry mom.,en
C2,38215,"khloe! 1st looking good, arrgggh the coffeenails!",en
C2,38216,an apple a day + coffee for sure !,en
C2,38219,non stop glow up!  beautiful inside and out.  we see how awesome you are!,en
C2,38222,it’s u who I what! for real! 🔥,en
C2,38223,it’s all about her I just replied to the wrong person sorry!!,en
C2,38231,SO BEAUTIFUL KO KO  ❤ ️,en
C2,38232,I can't figure put what tmrw stands for? is this a book cover?,en
C2,38233,today is tomorrow’s yesterday.  🤯,en
C2,38234,perfection  🤍  💙,en
C2,38235,maybe don’t look?,en
C2,38237,WOW!!! stunning!!!,en
C2,38238,you've grown into a dangerously beautiful woman  💕  🥰,en
C2,38241,🙏  🏌  🏾 ‍ ♀ ️ 📸,most_emoji
C2,38244,"no matter how beautiful you are, when you strip, you become cheap in the eyes of men, and there are so many cheap women in this era
 💦",en
C2,38252,me eat apple,en
C2,38253,queen  👸,en
C2,38255,ily heather  😢,en
C2,38258,"love the composition, the background is so well selected with the beautiful tones and the red of the apple makes it all pop. beautifully photographed. kudos to the whole team.",en
C2,38260,😂  can they get any more ridiculous ?!!  🤦  🏼 ‍ ♂ ️,en
C2,38261,an apple  🍎  a day....  ❤ ️,en
C2,38264,look out… urofi javed is watching you 😂,en
C2,38265,why apple?,en
C2,38268,an APPLE  🍎  a day keeps doctors away….,en
C2,38270,LOVEEEEEE,en
C2,38271,that's why I left too as others and she is hunting me with her money AM so sorry for her,en
C2,38272,she is hunting every one who left so poor soul and spirit I have never seen,en
C2,38273,I want those apple  😢   🤕,en
C2,38274,01200105946 whatsapp,en
C2,38276,appleofmyeye  🔥  🔥  🔥,en
C2,38278,gorgeous  🔥  🔥  🔥  🔥  🔥  😍,en
C2,38281,beauty  💘,en
C2,38282,😮  😮  😮 sexy apple,en
C2,38284,I know who the snake is  🗑 ️ 😂,en
C2,38286,she's pretty but the photo is stiff and boring.,en
C2,38291,A boss babe onto boss moves  ❤ ️,en
C2,38293,"scott and kourt have children together… what the hell is wrong with u, would u date your sister’s baby daddy, in case they never been married?  💀",en
C2,38294,girl these are amazing  ❤ ️,en
C2,38296,💣  🔥  ❤ ️,most_emoji
C2,38297,disagree. I love these,en
C2,38298,🍎 }},most_emoji
C2,38300,🔥  🔥  🔥  🔥  🔥  ❤ ️ 🔥  🔥  🔥  🔥  🔥,most_emoji
C2,38302,what does this mean?,en
C2,38303,😍  😍  😮  😮  😂  😂,most_emoji
C2,38304,very nice!!! I love it ❤ ️,en
C2,38305,god that's so cringy. please enough of this useless family!,en
C2,38308,"gorgeous!  ❤ ️ ❤ ️ I’ve loved  forever. who she is as a person is so refreshing. I’ve even taken decorating tips from her, well she doesn’t know she’s given me the tips  🤣  🤣",en
C2,38311,A cover!!!!! ❤ ️,en
C2,38312,🔥  ❤ ️ 🔥  🔥  ❤ ️,most_emoji
C2,38313,nasty she don't care that ta ta will see this groose nasty pic.,en
C2,38314,with apple going to wark,en
C2,38319,don't show us your small tity 😂,en
C2,38320,👏  👏  🏼  😍,most_emoji
C2,38321,STUNNINGGGGG!!  ❤ ️ ❤ ️ ❤ ️ 🔥  🔥,en
C2,38324,you can totally tell 😂,en
C2,38326,"child, please 😂",en
C2,38328,"aim higher, PLEASE",en
C2,38330,every day more beautiful ❤ ️,en
C2,38333,"kind of the point of promoting on social media, duh",en
C2,38334,apple of the eye khloe. you get the gaze,en
C2,38335,nonsense  🤬   🤬  🤬  you,en
C2,38336,absolutely stunning 😍,en
C2,38338,bon apple  🍎  tit,en
C2,38339,hey biutifull hi,en
C2,38342,"""not the apple  🍎 "" lmao",en
C2,38343,meilleur maquillage ! elle est belle sur cette photo,en
C2,38352,there’s that onion rickey,en
C2,38353,love you 🔥  ❤ ️,en
C2,38354,DOPE ASS SHOT  📸,en
C2,38355,telling my kids this was eve,en
C2,38358,"WTF? 
i don’t understand the dumb photo shoots these people do.",en
C2,38359,I want a bite of apple,en
C2,38367,tities or boobies. love it 🔥  🔥,en
C2,38368,🔥  🔥  🔥  🔥  🔥  🔥  🔥  😍  😍  😍,most_emoji
C2,38370,seriously I can’t take how beautiful you are  🔥,en
C2,38371,raw love  🍎,en
C2,38373,this photo!!!  🔥  🔥  🔥,en
C2,38374,sizobabona ke in SA holding pears and oranges because originality and creativity is dead.,en
C2,38378,soooooo amazing.  love love love this  😍,en
C2,38381,foot  🦶  🏼  on NECK  ❤ ️‍ 🔥,en
C2,38383,she looks so natural I love this,en
C2,38386,chloe ur amazing I wish I was u,en
C2,38387,the most beautiful  😍,en
C2,38389,ꇙᗴᑎᗪ<ᑭᎥᑕ ♂ ️4⁷,most_emoji
C2,38391,👏  👏  👏  👏  👏  👏  🔥  🔥  🔥  🔥  🔥  🔥  🔥,most_emoji
C2,38393,"yep!!…and she gets it, you x example",en
C2,38395,FINE ART,en
C2,38396,beautiful kloe! 😍  😍,en
C2,38400,🔥  🔥 fn fire  🔥   ♥ ️,en
C2,38402,it’s giving twilight,en
C2,38403,I’m here for the khloe & brynn show!!  🔥  🔥  🔥,en
C2,38404,so beautiful and classy khloe  😍,en
C2,38405,shut it charlene,en
C2,38406,sold her soul,en
C2,38407,yes you did,en
C2,38408,eek I love her ❤ ️ ❤ ️ ❤ ️,en
C2,38411,I thought this was jennifer beal @ first!!,en
C2,38412,🙌  🏽  💕  💪  🏽,most_emoji
C2,38413,❤ ️ 🍎,most_emoji
C2,38416,how stupid.,en
C2,38419,how do you know,en
C2,38421,yet here you are. giving her attention.,en
C2,38422,you've always been so pretty!!  🥹,en
C2,38424,dang girl!  🔥  🔥  looove the cover!,en
C2,38425,"trendsetter! just wait, kim will be posting with fruit next, or she’ll dig into her archives and say she did it first.  😆   you are so beautiful khloe- inside/out! what kind of apple is it? you must do a shout out.  😃",en
C2,38426,and your opinion  🫠  😵 ‍ 💫,en
